innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Pune Warriors,RV Uthappa,37,33,4,0,112.12,c AC Gilchrist b P Awana,1
1,Pune Warriors,AJ Finch,64,42,8,2,152.38,c M Vohra b MS Gony,2
1,Pune Warriors,Yuvraj Singh,34,24,2,3,141.67,c Gurkeerat Singh b Azhar Mahmood,3
1,Pune Warriors,SPD Smith,6,9,0,0,66.67,not out,4
1,Pune Warriors,LJ Wright,34,10,6,1,340.0,c DJ Hussey b Azhar Mahmood,5
1,Pune Warriors,AM Nayar,2,2,0,0,100.0,not out,6
2,Kings XI Punjab,AC Gilchrist,4,3,1,0,133.33,c RV Uthappa b B Kumar,1
2,Kings XI Punjab,Mandeep Singh,77,58,7,0,132.76,not out,2
2,Kings XI Punjab,Azhar Mahmood,0,4,0,0,0.0,lbw b BAW Mendis,3
2,Kings XI Punjab,M Vohra,22,13,3,0,169.23,b Yuvraj Singh,4
2,Kings XI Punjab,DA Miller,80,41,5,5,195.12,not out,5
