match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Kings XI Punjab,JDP Oram,4.0,0,37,0,9.25,6
2,Kings XI Punjab,Joginder Sharma,4.0,0,47,1,11.75,5
2,Kings XI Punjab,M Muralitharan,4.0,0,33,1,8.25,5
2,Kings XI Punjab,MS Gony,4.0,0,42,1,10.5,6
2,Kings XI Punjab,P Amarnath,4.0,0,42,1,10.5,1
8,Mumbai Indians,JDP Oram,4.0,0,53,0,13.25,7
8,Mumbai Indians,Joginder Sharma,4.0,0,29,2,7.25,8
8,Mumbai Indians,M Muralitharan,4.0,0,40,2,10.0,5
8,Mumbai Indians,MS Gony,4.0,0,18,1,4.5,12
8,Mumbai Indians,P Amarnath,4.0,0,57,1,14.25,6
11,Kolkata Knight Riders,JDP Oram,4.0,0,32,3,8.0,9
11,Kolkata Knight Riders,Joginder Sharma,4.0,0,32,1,8.0,7
11,Kolkata Knight Riders,M Muralitharan,4.0,0,12,0,3.0,14
11,Kolkata Knight Riders,MS Gony,4.0,0,40,2,10.0,9
11,Kolkata Knight Riders,P Amarnath,4.0,0,29,2,7.25,10
15,Royal Challengers Bangalore,JA Morkel,4.0,0,38,1,9.5,6
15,Royal Challengers Bangalore,JDP Oram,4.0,0,27,0,6.75,10
15,Royal Challengers Bangalore,Joginder Sharma,3.4,0,27,2,7.36,4
15,Royal Challengers Bangalore,MS Gony,4.0,0,34,3,8.5,10
15,Royal Challengers Bangalore,P Amarnath,4.0,0,38,2,9.5,5
20,Delhi Daredevils,JA Morkel,4.0,0,40,0,10.0,6
20,Delhi Daredevils,Joginder Sharma,3.0,0,35,1,11.67,4
20,Delhi Daredevils,M Muralitharan,4.0,0,27,0,6.75,9
20,Delhi Daredevils,M Ntini,4.0,0,29,0,7.25,9
20,Delhi Daredevils,MS Gony,4.0,0,39,1,9.75,8
24,Rajasthan Royals,JA Morkel,1.0,0,10,0,10.0,3
24,Rajasthan Royals,M Muralitharan,4.0,0,20,1,5.0,13
24,Rajasthan Royals,M Ntini,3.0,1,17,0,5.67,9
24,Rajasthan Royals,MS Gony,3.0,0,25,0,8.33,7
24,Rajasthan Royals,S Vidyut,2.0,0,22,1,11.0,5
24,Rajasthan Royals,SK Raina,1.2,0,10,0,7.5,2
26,Deccan Chargers,JA Morkel,4.0,0,26,1,6.5,13
26,Deccan Chargers,Joginder Sharma,3.0,0,45,0,15.0,7
26,Deccan Chargers,M Muralitharan,4.0,0,24,1,6.0,11
26,Deccan Chargers,M Ntini,4.0,0,37,0,9.25,10
26,Deccan Chargers,MS Gony,3.0,0,15,1,5.0,9
28,Delhi Daredevils,CK Kapugedera,1.0,0,15,0,15.0,0
28,Delhi Daredevils,JA Morkel,4.0,0,35,2,8.75,7
28,Delhi Daredevils,L Balaji,4.0,0,35,2,8.75,5
28,Delhi Daredevils,M Muralitharan,4.0,0,25,0,6.25,6
28,Delhi Daredevils,MS Gony,4.0,0,36,1,9.0,5
28,Delhi Daredevils,P Amarnath,3.0,0,35,0,11.67,3
31,Kings XI Punjab,CK Kapugedera,1.0,0,8,0,8.0,0
31,Kings XI Punjab,JA Morkel,4.0,0,25,1,6.25,10
31,Kings XI Punjab,L Balaji,4.0,0,24,5,6.0,12
31,Kings XI Punjab,M Muralitharan,4.0,0,32,1,8.0,9
