match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Punjab Kings,BA Stokes,0,3,0,0,0.0,c & b Mohammed Shami
4,Punjab Kings,M Vohra,12,8,1,1,150.0,c & b Arshdeep Singh
4,Punjab Kings,SV Samson,119,63,12,7,188.89,c DJ Hooda b Arshdeep Singh
4,Punjab Kings,JC Buttler,25,13,5,0,192.31,b JA Richardson
4,Punjab Kings,S Dube,23,15,3,0,153.33,c DJ Hooda b Arshdeep Singh
4,Punjab Kings,R Parag,25,11,1,3,227.27,c KL Rahul b Mohammed Shami
4,Punjab Kings,R Tewatia,2,4,0,0,50.0,c KL Rahul b RP Meredith
4,Punjab Kings,CH Morris,2,4,0,0,50.0,not out
7,Delhi Capitals,JC Buttler,2,7,0,0,28.57,c RR Pant b CR Woakes
7,Delhi Capitals,M Vohra,9,11,2,0,81.82,c K Rabada b CR Woakes
7,Delhi Capitals,SV Samson,4,3,1,0,133.33,c S Dhawan b K Rabada
7,Delhi Capitals,S Dube,2,7,0,0,28.57,c S Dhawan b Avesh Khan
7,Delhi Capitals,DA Miller,62,43,7,2,144.19,c Lalit Yadav b Avesh Khan
7,Delhi Capitals,R Parag,2,5,0,0,40.0,c S Dhawan b Avesh Khan
7,Delhi Capitals,R Tewatia,19,17,2,0,111.76,c Lalit Yadav b K Rabada
7,Delhi Capitals,CH Morris,36,18,0,4,200.0,not out
7,Delhi Capitals,JD Unadkat,11,7,0,1,157.14,not out
12,Chennai Super Kings,JC Buttler,49,35,5,2,140.0,b RA Jadeja
12,Chennai Super Kings,M Vohra,14,11,1,1,127.27,c RA Jadeja b SM Curran
12,Chennai Super Kings,SV Samson,1,5,0,0,20.0,c DJ Bravo b SM Curran
12,Chennai Super Kings,S Dube,17,20,2,0,85.0,lbw b RA Jadeja
12,Chennai Super Kings,DA Miller,2,5,0,0,40.0,lbw b MM Ali
12,Chennai Super Kings,R Parag,3,7,0,0,42.86,c RA Jadeja b MM Ali
12,Chennai Super Kings,R Tewatia,20,15,0,2,133.33,c RD Gaikwad b DJ Bravo
12,Chennai Super Kings,CH Morris,0,2,0,0,0.0,c RA Jadeja b MM Ali
12,Chennai Super Kings,JD Unadkat,24,17,2,1,141.18,c RA Jadeja b SN Thakur
12,Chennai Super Kings,Mustafizur Rahman,0,4,0,0,0.0,not out
16,Royal Challengers Bangalore,JC Buttler,8,8,2,0,100.0,b Mohammed Siraj
16,Royal Challengers Bangalore,M Vohra,7,9,1,0,77.78,c KW Richardson b KA Jamieson
16,Royal Challengers Bangalore,SV Samson,21,18,2,1,116.67,c GJ Maxwell b Washington Sundar
16,Royal Challengers Bangalore,DA Miller,0,2,0,0,0.0,lbw b Mohammed Siraj
16,Royal Challengers Bangalore,S Dube,46,32,5,2,143.75,c GJ Maxwell b KW Richardson
16,Royal Challengers Bangalore,R Parag,25,16,4,0,156.25,c YS Chahal b HV Patel
16,Royal Challengers Bangalore,R Tewatia,40,23,4,2,173.91,c Shahbaz Ahmed b Mohammed Siraj
16,Royal Challengers Bangalore,CH Morris,10,7,0,1,142.86,c YS Chahal b HV Patel
16,Royal Challengers Bangalore,S Gopal,7,4,0,1,175.0,not out
16,Royal Challengers Bangalore,C Sakariya,0,1,0,0,0.0,c AB de Villiers b HV Patel
18,Kolkata Knight Riders,JC Buttler,5,7,1,0,71.43,lbw b CV Varun
18,Kolkata Knight Riders,YBK Jaiswal,22,17,5,0,129.41,c KL Nagarkoti b Shivam Mavi
18,Kolkata Knight Riders,SV Samson,42,41,2,1,102.44,not out
18,Kolkata Knight Riders,S Dube,22,18,2,1,122.22,c M Prasidh Krishna b CV Varun
18,Kolkata Knight Riders,R Tewatia,5,8,0,0,62.5,c KL Nagarkoti b M Prasidh Krishna
18,Kolkata Knight Riders,DA Miller,24,23,3,0,104.35,not out
24,Mumbai Indians,JC Buttler,41,32,3,3,128.12,st Q de Kock b RD Chahar
24,Mumbai Indians,YBK Jaiswal,32,20,2,2,160.0,c & b RD Chahar
24,Mumbai Indians,SV Samson,42,27,5,0,155.56,b TA Boult
24,Mumbai Indians,S Dube,35,31,2,2,112.9,c & b JJ Bumrah
24,Mumbai Indians,DA Miller,7,4,1,0,175.0,not out
24,Mumbai Indians,R Parag,8,7,1,0,114.29,not out
28,Sunrisers Hyderabad,JC Buttler,124,64,11,8,193.75,b Sandeep Sharma
28,Sunrisers Hyderabad,YBK Jaiswal,12,13,2,0,92.31,lbw b Rashid Khan
28,Sunrisers Hyderabad,SV Samson,48,33,4,2,145.45,c Abdul Samad b V Shankar
28,Sunrisers Hyderabad,R Parag,15,8,0,1,187.5,not out
28,Sunrisers Hyderabad,DA Miller,7,3,0,1,233.33,not out
32,Punjab Kings,E Lewis,36,21,7,1,171.43,c MA Agarwal b Arshdeep Singh
32,Punjab Kings,YBK Jaiswal,49,36,6,2,136.11,c MA Agarwal b Harpreet Brar
32,Punjab Kings,SV Samson,4,5,0,0,80.0,c KL Rahul b IC Porel
32,Punjab Kings,LS Livingstone,25,17,2,1,147.06,c FA Allen b Arshdeep Singh
32,Punjab Kings,MK Lomror,43,17,2,4,252.94,c AK Markram b Arshdeep Singh
32,Punjab Kings,R Parag,4,5,0,0,80.0,c AK Markram b Mohammed Shami
