match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2008-04-19,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",32,13,2,3,246.15,c IK Pathan b WA Mota,5
8,2008-04-23,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",53,37,3,3,143.24,c DJ Bravo b MA Khote,4
15,2008-04-28,Royal Challengers Bangalore,M Chinnaswamy Stadium,28,17,1,2,164.71,"run out (W Jaffer, MV Boucher)",4
20,2008-05-02,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",3,4,0,0,75.0,run out (PJ Sangwan),6
24,2008-05-04,Rajasthan Royals,Sawai Mansingh Stadium,27,27,2,0,100.0,c Sohail Tanvir b MM Patel,4
26,2008-05-06,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",32,21,5,0,152.38,c RG Sharma b SB Bangar,4
28,2008-05-08,Delhi Daredevils,Feroz Shah Kotla,1,2,0,0,50.0,c MK Tiwary b PJ Sangwan,4
31,2008-05-10,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",26,17,4,0,152.94,c SE Marsh b PP Chawla,3
36,2008-05-14,Mumbai Indians,Wankhede Stadium,1,6,0,0,16.67,c YV Takawale b DJ Bravo,3
46,2008-05-21,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",21,20,2,0,105.0,not out,4
49,2008-05-24,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",45,24,6,2,187.5,c M Kaif b SK Warne,3
54,2008-05-27,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",54,43,5,2,125.58,not out,3
58,2008-05-31,Kings XI Punjab,Wankhede Stadium,55,34,4,4,161.76,not out,3
59,2008-06-01,Rajasthan Royals,Dr DY Patil Sports Academy,43,30,1,2,143.33,c RA Jadeja b SR Watson,3
