innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,66,2,30,13.2,9,5
1,Kings XI Punjab,middle,79,0,54,8.78,7,7
1,Kings XI Punjab,powerplay,44,1,36,7.33,5,13
2,Gujarat Lions,death,64,2,42,9.14,5,8
2,Gujarat Lions,middle,71,2,41,10.39,9,7
2,Gujarat Lions,powerplay,57,0,35,9.77,9,9
