innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,MJ Guptill,2,5,0,0,40.0,c Basil Thampi b PJ Sangwan,1
1,Kings XI Punjab,HM Amla,104,60,8,5,173.33,lbw b Basil Thampi,2
1,Kings XI Punjab,SE Marsh,58,43,6,0,134.88,c AJ Finch b DS Kulkarni,3
1,Kings XI Punjab,GJ Maxwell,20,11,0,2,181.82,not out,4
1,Kings XI Punjab,AR Patel,2,1,0,0,200.0,not out,5
2,Gujarat Lions,DR Smith,74,39,8,4,189.74,c MJ Guptill b GJ Maxwell,1
2,Gujarat Lions,Ishan Kishan,29,24,3,0,120.83,c DA Miller b T Natarajan,2
2,Gujarat Lions,SK Raina,39,25,4,1,156.0,c Gurkeerat Singh b Sandeep Sharma,3
2,Gujarat Lions,KD Karthik,35,23,2,1,152.17,not out,4
2,Gujarat Lions,AJ Finch,2,2,0,0,100.0,c WP Saha b Sandeep Sharma,5
2,Gujarat Lions,RA Jadeja,7,6,0,0,116.67,not out,6
