innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Lions,Ankit Soni,3.0,0,27,0,9.0,3,0,0
1,Gujarat Lions,Basil Thampi,4.0,0,48,1,12.0,2,0,0
1,Gujarat Lions,DS Kulkarni,4.0,0,24,1,6.0,9,2,0
1,Gujarat Lions,JP Faulkner,4.0,0,43,0,10.75,2,0,0
1,Gujarat Lions,PJ Sangwan,3.0,0,28,1,9.33,8,0,0
1,Gujarat Lions,RA Jadeja,2.0,0,19,0,9.5,1,1,0
2,Kings XI Punjab,AR Patel,3.0,0,29,0,9.67,1,0,0
2,Kings XI Punjab,GJ Maxwell,2.0,0,21,1,10.5,3,0,0
2,Kings XI Punjab,MM Sharma,4.0,0,35,0,8.75,4,0,0
2,Kings XI Punjab,Sandeep Sharma,4.0,0,29,2,7.25,8,0,1
2,Kings XI Punjab,T Natarajan,2.4,0,32,1,12.0,3,2,0
2,Kings XI Punjab,VR Aaron,4.0,0,43,0,10.75,5,0,0
