innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,HH Pandya,2.0,0,13,0,6.5,3,0,0
1,Mumbai Indians,J Yadav,3.0,0,25,1,8.33,8,0,1
1,Mumbai Indians,JJ Bumrah,4.0,0,31,0,7.75,6,0,1
1,Mumbai Indians,KH Pandya,4.0,0,21,1,5.25,13,0,0
1,Mumbai Indians,RD Chahar,4.0,0,14,2,3.5,13,0,0
1,Mumbai Indians,SL Malinga,3.0,0,26,0,8.67,6,1,1
2,Chennai Super Kings,DJ Bravo,3.0,0,25,0,8.33,1,0,0
2,Chennai Super Kings,DL Chahar,3.3,0,30,1,8.57,10,0,0
2,Chennai Super Kings,Harbhajan Singh,4.0,0,25,1,6.25,14,1,0
2,Chennai Super Kings,Imran Tahir,4.0,0,33,2,8.25,8,1,0
2,Chennai Super Kings,RA Jadeja,4.0,0,18,0,4.5,13,0,0
