match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2010-03-12,Kolkata Knight Riders,Dr DY Patil Sports Academy,4.0,0,35,1,8.75,12,3,0
5,2010-03-14,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,30,1,10.0,6,2,0
12,2010-03-19,Kings XI Punjab,Barabati Stadium,4.0,0,43,1,10.75,11,1,0
15,2010-03-21,Delhi Daredevils,Barabati Stadium,3.0,0,31,0,10.33,6,0,0
22,2010-03-26,Rajasthan Royals,"Sardar Patel Stadium, Motera",2.0,0,22,0,11.0,4,0,0
25,2010-03-28,Mumbai Indians,Dr DY Patil Sports Academy,4.0,0,31,3,7.75,9,1,0
36,2010-04-05,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",4.0,0,17,3,4.25,12,1,0
40,2010-04-08,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,38,0,9.5,8,1,0
42,2010-04-10,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",2.0,0,18,1,9.0,3,1,0
46,2010-04-12,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",4.0,0,21,2,5.25,10,2,0
51,2010-04-16,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,0,51,1,12.75,8,1,0
58,2010-04-22,Chennai Super Kings,Dr DY Patil Sports Academy,4.0,0,33,0,8.25,9,1,0
