innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,G Gambhir,12,3.1
1,Delhi Daredevils,2,V Sehwag,15,3.5
1,Delhi Daredevils,3,TM Dilshan,102,17.4
2,Rajasthan Royals,1,GC Smith,7,2.5
2,Rajasthan Royals,2,RJ Quiney,8,3.2
2,Rajasthan Royals,3,NV Ojha,24,7.2
2,Rajasthan Royals,4,RA Jadeja,79,13.1
2,Rajasthan Royals,5,YK Pathan,82,14.2
2,Rajasthan Royals,6,J Botha,98,16.5
2,Rajasthan Royals,7,AS Raut,99,17.1
2,Rajasthan Royals,8,A Singh,99,17.2
2,Rajasthan Royals,9,SK Warne,107,17.6
