innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,55,1,30,11.0,5,4
1,Delhi Daredevils,middle,59,0,54,6.56,4,13
1,Delhi Daredevils,powerplay,36,2,36,6.0,4,20
2,Rajasthan Royals,death,43,4,30,8.6,7,13
2,Rajasthan Royals,middle,69,3,54,7.67,5,16
2,Rajasthan Royals,powerplay,24,2,36,4.0,2,23
