innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,KL Rahul,61,51,7,2,119.61,c MP Stoinis b K Rabada,1
1,Punjab Kings,MA Agarwal,69,36,7,4,191.67,c S Dhawan b LI Meriwala,2
1,Punjab Kings,CH Gayle,11,9,0,1,122.22,c RV Patel b CR Woakes,3
1,Punjab Kings,DJ Hooda,22,13,0,2,169.23,not out,4
1,Punjab Kings,N Pooran,9,8,1,0,112.5,c K Rabada b Avesh Khan,5
1,Punjab Kings,M Shahrukh Khan,15,5,2,1,300.0,not out,6
2,Delhi Capitals,PP Shaw,32,17,3,2,188.24,c CH Gayle b Arshdeep Singh,1
2,Delhi Capitals,S Dhawan,92,49,13,2,187.76,b JA Richardson,2
2,Delhi Capitals,SPD Smith,9,12,0,0,75.0,c JA Richardson b RP Meredith,3
2,Delhi Capitals,RR Pant,15,16,0,1,93.75,c DJ Hooda b JA Richardson,4
2,Delhi Capitals,MP Stoinis,27,13,3,1,207.69,not out,5
2,Delhi Capitals,Lalit Yadav,12,6,2,0,200.0,not out,6
