innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,KL Rahul,47,41,MA Agarwal,69,36,122,76
1,Punjab Kings,2,KL Rahul,14,10,CH Gayle,5,6,19,16
1,Punjab Kings,3,DJ Hooda,10,4,CH Gayle,6,3,17,6
1,Punjab Kings,4,DJ Hooda,11,7,N Pooran,9,8,21,15
1,Punjab Kings,5,DJ Hooda,1,2,M Shahrukh Khan,15,5,16,7
2,Delhi Capitals,1,PP Shaw,32,17,S Dhawan,26,16,59,33
2,Delhi Capitals,2,S Dhawan,38,21,SPD Smith,9,12,48,33
2,Delhi Capitals,3,S Dhawan,28,12,RR Pant,11,11,45,23
2,Delhi Capitals,4,MP Stoinis,22,11,RR Pant,4,5,28,14
2,Delhi Capitals,5,MP Stoinis,5,2,Lalit Yadav,12,6,18,7
