innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,46,3,30,9.2,4,6
1,Rajasthan Royals,middle,61,1,54,6.78,7,19
1,Rajasthan Royals,powerplay,45,1,36,7.5,7,20
2,Kolkata Knight Riders,death,51,4,30,10.2,6,7
2,Kolkata Knight Riders,middle,68,3,54,7.56,5,15
2,Kolkata Knight Riders,powerplay,33,1,36,5.5,3,18
