match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
14,2023-04-09,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,3,0,0,33.33,lbw b M Jansen,3
18,2023-04-13,Gujarat Titans,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",36,24,6,1,150.0,b Rashid Khan,3
21,2023-04-15,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",34,22,5,1,154.55,c MP Stoinis b K Gowtham,3
27,2023-04-20,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",8,7,0,1,114.29,b PWH de Silva,3
31,2023-04-22,Mumbai Indians,"Wankhede Stadium, Mumbai",11,10,2,0,110.0,c PP Chawla b C Green,1
46,2023-05-03,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",27,26,2,1,103.85,b PP Chawla,3
