match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
13,2024-03-31,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",37,16,4,3,231.25,not out,8
18,2024-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,0,0,50.0,not out,7
22,2024-04-08,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",1,3,0,0,33.33,not out,5
29,2024-04-14,Mumbai Indians,"Wankhede Stadium, Mumbai",20,4,0,3,500.0,not out,6
34,2024-04-19,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",28,9,3,2,311.11,not out,8
39,2024-04-23,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",4,1,1,0,400.0,not out,6
46,2024-04-28,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",5,2,1,0,250.0,not out,5
49,2024-05-01,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",14,11,1,1,127.27,"run out (JM Sharma, HV Patel)",7
53,2024-05-05,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0,1,0,0,0.0,b HV Patel,9
59,2024-05-10,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",26,11,1,3,236.36,not out,8
68,2024-05-18,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",25,13,3,1,192.31,c Swapnil Singh b Yash Dayal,8
