innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,Mandeep Singh,32,27,SE Marsh,32,22,68,49
1,Kings XI Punjab,2,Mandeep Singh,10,11,Azhar Mahmood,18,12,29,23
1,Kings XI Punjab,3,Mandeep Singh,11,8,DA Miller,19,15,30,23
1,Kings XI Punjab,4,DJ Hussey,3,2,Mandeep Singh,3,4,6,6
1,Kings XI Punjab,5,DJ Hussey,4,2,Bipul Sharma,1,1,5,3
1,Kings XI Punjab,6,PP Chawla,0,2,Bipul Sharma,0,0,0,2
1,Kings XI Punjab,7,Bipul Sharma,6,4,N Saini,4,2,10,6
1,Kings XI Punjab,8,P Kumar,4,5,N Saini,2,2,6,7
1,Kings XI Punjab,9,P Kumar,2,1,P Awana,0,0,2,1
2,Chennai Super Kings,1,F du Plessis,29,20,S Badrinath,18,13,47,33
2,Chennai Super Kings,2,SK Raina,8,8,S Badrinath,7,5,15,13
2,Chennai Super Kings,3,SK Raina,7,9,WP Saha,2,7,9,16
2,Chennai Super Kings,4,RA Jadeja,9,7,WP Saha,4,7,16,14
2,Chennai Super Kings,5,MS Dhoni,1,4,RA Jadeja,0,0,1,4
2,Chennai Super Kings,6,DJ Bravo,2,4,RA Jadeja,8,4,10,8
2,Chennai Super Kings,7,DJ Bravo,28,17,JA Morkel,8,8,38,25
2,Chennai Super Kings,8,KMDN Kulasekara,4,1,JA Morkel,0,1,4,2
2,Chennai Super Kings,9,KMDN Kulasekara,1,2,R Ashwin,7,3,9,5
