innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,PA Patel,17,13,V Kohli,13,8,35,19
1,Royal Challengers Bangalore,2,AB de Villiers,10,8,PA Patel,26,11,36,19
1,Royal Challengers Bangalore,3,MM Ali,4,5,AB de Villiers,1,2,5,7
1,Royal Challengers Bangalore,4,AD Nath,3,7,AB de Villiers,2,2,5,9
1,Royal Challengers Bangalore,5,AB de Villiers,69,32,MP Stoinis,46,34,121,66
2,Kings XI Punjab,1,KL Rahul,17,10,CH Gayle,23,10,42,20
2,Kings XI Punjab,2,MA Agarwal,35,21,KL Rahul,23,14,59,35
2,Kings XI Punjab,3,DA Miller,2,3,KL Rahul,2,3,4,6
2,Kings XI Punjab,4,N Pooran,45,26,DA Miller,22,22,68,48
2,Kings XI Punjab,5,Mandeep Singh,2,3,N Pooran,1,2,3,5
2,Kings XI Punjab,6,R Ashwin,6,2,Mandeep Singh,0,0,6,2
2,Kings XI Punjab,7,GC Viljoen,0,1,Mandeep Singh,0,0,0,1
2,Kings XI Punjab,8,M Ashwin,1,2,Mandeep Singh,2,1,3,3
