innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,AR Patel,4.0,0,21,1,5.25,10,0,0
1,Delhi Capitals,Avesh Khan,4.0,0,39,1,9.75,7,2,0
1,Delhi Capitals,I Sharma,4.0,1,37,0,9.25,9,0,0
1,Delhi Capitals,K Rabada,4.0,0,36,3,9.0,6,0,0
1,Delhi Capitals,Lalit Yadav,3.0,0,25,0,8.33,2,0,0
1,Delhi Capitals,MP Stoinis,1.0,0,6,0,6.0,0,0,0
2,Punjab Kings,CJ Jordan,2.0,0,21,1,10.5,4,0,0
2,Punjab Kings,DJ Hooda,2.0,0,11,0,5.5,3,0,0
2,Punjab Kings,Harpreet Brar,3.0,0,19,1,6.33,4,0,0
2,Punjab Kings,Mohammed Shami,3.0,0,37,0,12.33,5,0,0
2,Punjab Kings,RP Meredith,3.4,0,35,1,9.55,6,3,0
2,Punjab Kings,Ravi Bishnoi,4.0,0,42,0,10.5,7,0,0
