innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,KL Rahul,103,60,9,5,171.67,not out,1
1,Lucknow Super Giants,Q de Kock,24,13,4,1,184.62,lbw b FA Allen,2
1,Lucknow Super Giants,MK Pandey,38,29,6,0,131.03,b M Ashwin,3
1,Lucknow Super Giants,MP Stoinis,10,9,0,1,111.11,c RG Sharma b JD Unadkat,4
1,Lucknow Super Giants,DJ Hooda,15,8,1,1,187.5,c Ishan Kishan b JD Unadkat,5
1,Lucknow Super Giants,KH Pandya,1,1,0,0,100.0,not out,6
2,Mumbai Indians,Ishan Kishan,13,17,2,0,76.47,b MP Stoinis,1
2,Mumbai Indians,RG Sharma,6,7,1,0,85.71,c Q de Kock b Avesh Khan,2
2,Mumbai Indians,D Brevis,31,13,6,1,238.46,c DJ Hooda b Avesh Khan,3
2,Mumbai Indians,SA Yadav,37,27,3,0,137.04,c K Gowtham b Ravi Bishnoi,4
2,Mumbai Indians,Tilak Varma,26,26,2,0,100.0,b JO Holder,5
2,Mumbai Indians,KA Pollard,25,14,1,2,178.57,c MP Stoinis b PVD Chameera,6
2,Mumbai Indians,FA Allen,8,7,1,0,114.29,c PVD Chameera b Avesh Khan,7
2,Mumbai Indians,JD Unadkat,14,6,2,1,233.33,"run out (Q de Kock, MP Stoinis)",8
2,Mumbai Indians,M Ashwin,6,2,0,1,300.0,"run out (Q de Kock, PVD Chameera)",9
2,Mumbai Indians,TS Mills,0,1,0,0,0.0,not out,11
