innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,FA Allen,4.0,0,46,1,11.5,6,0,0
1,Mumbai Indians,JD Unadkat,4.0,0,32,2,8.0,8,1,0
1,Mumbai Indians,JJ Bumrah,4.0,0,24,0,6.0,8,2,0
1,Mumbai Indians,M Ashwin,4.0,0,33,1,8.25,8,0,0
1,Mumbai Indians,TS Mills,3.0,0,54,0,18.0,1,1,0
1,Mumbai Indians,Tilak Varma,1.0,0,7,0,7.0,2,0,0
2,Lucknow Super Giants,Avesh Khan,4.0,0,30,3,7.5,13,1,0
2,Lucknow Super Giants,JO Holder,4.0,0,34,1,8.5,6,2,0
2,Lucknow Super Giants,KH Pandya,2.0,0,16,0,8.0,1,0,0
2,Lucknow Super Giants,MP Stoinis,2.0,0,13,1,6.5,4,0,0
2,Lucknow Super Giants,PVD Chameera,4.0,0,48,1,12.0,11,1,0
2,Lucknow Super Giants,Ravi Bishnoi,4.0,0,34,1,8.5,4,1,0
