innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,CJ Jordan,4.0,0,23,2,5.75,12,1,0
1,Chennai Super Kings,D Pretorius,4.0,0,30,2,7.5,10,4,0
1,Chennai Super Kings,DJ Bravo,3.0,0,32,1,10.67,8,2,0
1,Chennai Super Kings,MM Ali,1.0,0,8,0,8.0,3,0,0
1,Chennai Super Kings,Mukesh Choudhary,4.0,0,52,1,13.0,11,3,0
1,Chennai Super Kings,RA Jadeja,4.0,0,34,1,8.5,10,3,0
2,Punjab Kings,Arshdeep Singh,2.0,0,13,1,6.5,5,0,0
2,Punjab Kings,K Rabada,3.0,0,28,1,9.33,11,0,2
2,Punjab Kings,LS Livingstone,3.0,0,25,2,8.33,7,1,0
2,Punjab Kings,OF Smith,2.0,0,14,1,7.0,6,0,0
2,Punjab Kings,RD Chahar,4.0,0,25,3,6.25,9,0,0
2,Punjab Kings,VG Arora,4.0,0,21,2,5.25,14,1,0
