innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,MA Agarwal,4,2,S Dhawan,0,0,4,2
1,Punjab Kings,2,PBB Rajapaksa,9,5,S Dhawan,0,1,10,6
1,Punjab Kings,3,LS Livingstone,55,29,S Dhawan,33,23,95,52
1,Punjab Kings,4,LS Livingstone,5,3,JM Sharma,1,1,6,4
1,Punjab Kings,5,M Shahrukh Khan,4,9,JM Sharma,25,16,31,25
1,Punjab Kings,6,OF Smith,2,3,M Shahrukh Khan,2,2,5,5
1,Punjab Kings,7,K Rabada,6,5,OF Smith,1,4,10,9
1,Punjab Kings,8,RD Chahar,12,8,K Rabada,3,3,15,11
1,Punjab Kings,9,K Rabada,3,4,VG Arora,1,2,4,6
2,Chennai Super Kings,1,RV Uthappa,9,8,RD Gaikwad,1,4,10,12
2,Chennai Super Kings,2,RV Uthappa,4,2,MM Ali,0,0,4,2
2,Chennai Super Kings,3,AT Rayudu,7,12,MM Ali,0,2,8,14
2,Chennai Super Kings,4,RA Jadeja,0,3,AT Rayudu,1,2,1,5
2,Chennai Super Kings,5,S Dube,8,5,AT Rayudu,5,7,13,12
2,Chennai Super Kings,6,MS Dhoni,11,21,S Dube,49,25,62,44
2,Chennai Super Kings,7,DJ Bravo,0,1,MS Dhoni,0,0,0,1
2,Chennai Super Kings,8,MS Dhoni,1,1,D Pretorius,8,4,9,5
2,Chennai Super Kings,9,CJ Jordan,2,2,MS Dhoni,11,6,14,8
2,Chennai Super Kings,10,Mukesh Choudhary,2,2,CJ Jordan,3,3,5,5
