innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Punjab Kings,death,32,3,30,6.4,3,15
1,Punjab Kings,middle,76,3,54,8.44,8,21
1,Punjab Kings,powerplay,72,2,36,12.0,12,18
2,Chennai Super Kings,death,62,5,38,9.79,7,15
2,Chennai Super Kings,middle,41,2,38,6.47,6,17
2,Chennai Super Kings,powerplay,23,3,32,4.31,3,20
