match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2013-04-06,Delhi Daredevils,Feroz Shah Kotla,4.0,0,35,0,8.75,3,0,0
8,2013-04-08,Kolkata Knight Riders,Sawai Mansingh Stadium,4.0,0,23,3,5.75,12,0,0
13,2013-04-11,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,31,0,7.75,7,1,0
18,2013-04-14,Kings XI Punjab,Sawai Mansingh Stadium,4.0,0,21,2,5.25,9,0,0
23,2013-04-17,Mumbai Indians,Sawai Mansingh Stadium,4.0,1,17,1,4.25,14,0,0
27,2013-04-20,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.5,0,26,0,6.78,10,2,0
30,2013-04-22,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,32,0,10.67,0,1,0
36,2013-04-27,Sunrisers Hyderabad,Sawai Mansingh Stadium,3.0,0,26,0,8.67,7,2,0
40,2013-04-29,Royal Challengers Bangalore,Sawai Mansingh Stadium,3.0,0,20,1,6.67,3,0,0
47,2013-05-03,Kolkata Knight Riders,Eden Gardens,3.0,0,24,0,8.0,4,1,0
50,2013-05-05,Pune Warriors,Sawai Mansingh Stadium,4.0,0,33,1,8.25,10,1,0
52,2013-05-07,Delhi Daredevils,Sawai Mansingh Stadium,4.0,0,21,1,5.25,12,0,0
55,2013-05-09,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2.0,0,18,0,9.0,2,0,0
61,2013-05-12,Chennai Super Kings,Sawai Mansingh Stadium,2.0,0,22,0,11.0,4,1,0
68,2013-05-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,20,1,5.0,6,0,0
74,2013-05-22,Sunrisers Hyderabad,Feroz Shah Kotla,4.0,0,18,1,4.5,9,0,0
75,2013-05-24,Mumbai Indians,Eden Gardens,4.0,0,23,1,5.75,10,0,0
