match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2015-04-08,Mumbai Indians,Eden Gardens,2.0,0,16,0,8.0,3,0,0
5,2015-04-11,Royal Challengers Bangalore,Eden Gardens,1.0,0,10,0,10.0,1,0,0
14,2015-04-18,Kings XI Punjab,Maharashtra Cricket Association Stadium,4.0,0,29,0,7.25,6,0,0
17,2015-04-20,Delhi Daredevils,Feroz Shah Kotla,4.0,0,27,2,6.75,8,1,0
19,2015-04-22,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,0,15,0,15.0,0,0,0
28,2015-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,26,2,6.5,9,0,0
30,2015-04-30,Chennai Super Kings,Eden Gardens,4.0,0,21,1,5.25,13,0,0
33,2015-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,2.0,0,21,1,10.5,3,0,0
38,2015-05-04,Sunrisers Hyderabad,Eden Gardens,4.0,0,16,1,4.0,8,0,0
42,2015-05-07,Delhi Daredevils,Eden Gardens,4.0,0,32,4,8.0,8,0,0
44,2015-05-09,Kings XI Punjab,Eden Gardens,3.0,0,35,0,11.67,2,0,0
51,2015-05-14,Mumbai Indians,Wankhede Stadium,1.0,0,9,0,9.0,3,0,0
54,2015-05-16,Rajasthan Royals,Brabourne Stadium,1.0,0,12,0,12.0,1,1,0
