innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,S Dhawan,24,17,DB Ravi Teja,26,23,51,40
1,Deccan Chargers,2,DB Ravi Teja,4,4,KC Sangakkara,1,1,5,5
1,Deccan Chargers,3,JP Duminy,9,9,KC Sangakkara,11,12,20,21
1,Deccan Chargers,4,JP Duminy,12,10,DT Christian,10,11,22,21
1,Deccan Chargers,5,B Chipli,12,11,JP Duminy,9,11,21,22
1,Deccan Chargers,6,B Chipli,5,2,S Sohal,0,1,5,3
1,Deccan Chargers,7,A Mishra,0,1,B Chipli,0,0,0,1
1,Deccan Chargers,8,DW Steyn,11,6,B Chipli,0,0,11,6
1,Deccan Chargers,9,B Chipli,1,1,I Sharma,0,0,1,1
2,Pune Warriors,1,JD Ryder,35,20,MK Pandey,19,21,55,41
2,Pune Warriors,2,SC Ganguly,8,9,MK Pandey,30,21,38,30
2,Pune Warriors,3,RV Uthappa,1,3,SC Ganguly,2,2,3,5
2,Pune Warriors,4,Yuvraj Singh,2,6,SC Ganguly,20,17,23,22
2,Pune Warriors,5,CJ Ferguson,15,8,SC Ganguly,2,4,18,12
