match_number,date,opponent,catches,stumpings,run_outs
31,2025-04-15,Kolkata Knight Riders,1,0,0
34,2025-04-18,Royal Challengers Bengaluru,2,0,0
59,2025-05-18,Rajasthan Royals,2,0,0
