match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2025-03-23,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",24,11,5,0,218.18,c YBK Jaiswal b M Theekshana,1
7,2025-03-27,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",6,6,1,0,100.0,c N Pooran b SN Thakur,2
10,2025-03-30,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,1,0,0,100.0,run out (V Nigam),1
15,2025-04-03,Kolkata Knight Riders,"Eden Gardens, Kolkata",2,6,0,0,33.33,c VR Iyer b Harshit Rana,2
19,2025-04-06,Gujarat Titans,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",18,16,4,0,112.5,c R Tewatia b Mohammed Siraj,1
27,2025-04-12,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",141,55,14,10,256.36,c P Dubey b Arshdeep Singh,2
33,2025-04-17,Mumbai Indians,"Wankhede Stadium, Mumbai",40,28,7,0,142.86,c RA Bawa b HH Pandya,1
41,2025-04-23,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",8,8,0,1,100.0,c V Puthur b TA Boult,2
43,2025-04-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0,2,0,0,0.0,c A Mhatre b KK Ahmed,1
51,2025-05-02,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",74,41,4,6,180.49,c Mohammed Siraj b I Sharma,2
61,2025-05-19,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",59,20,4,6,295.0,c SN Thakur b DS Rathi,2
65,2025-05-23,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",34,17,3,3,200.0,c PD Salt b L Ngidi,1
68,2025-05-25,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",32,16,4,2,200.0,c RK Singh b SP Narine,1
