match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2025-03-23,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,0,17,0,8.5,6,0,0
7,2025-03-27,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,0,20,0,10.0,5,0,0
10,2025-03-30,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",3.0,0,27,0,9.0,4,0,0
19,2025-04-06,Gujarat Titans,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,0,18,0,18.0,1,1,0
55,2025-05-05,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,0,5,0,5.0,2,0,0
68,2025-05-25,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",2.0,0,25,0,12.5,3,0,0
