match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2021-04-10,Chennai Super Kings,"Wankhede Stadium, Mumbai",85,54,10,2,157.41,lbw b SN Thakur,2
7,2021-04-15,Rajasthan Royals,"Wankhede Stadium, Mumbai",9,11,1,0,81.82,c SV Samson b JD Unadkat,2
11,2021-04-18,Punjab Kings,"Wankhede Stadium, Mumbai",92,49,13,2,187.76,b JA Richardson,2
13,2021-04-20,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",45,42,5,1,107.14,c KH Pandya b RD Chahar,2
20,2021-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",28,26,3,0,107.69,b Rashid Khan,2
22,2021-04-27,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",6,7,1,0,85.71,c YS Chahal b KA Jamieson,2
25,2021-04-29,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",46,47,4,1,97.87,lbw b PJ Cummins,2
29,2021-05-02,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",69,47,6,2,146.81,not out,2
33,2021-09-22,Sunrisers Hyderabad,Dubai International Cricket Stadium,42,37,6,1,113.51,c Abdul Samad b Rashid Khan,2
36,2021-09-25,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",8,8,1,0,100.0,b Kartik Tyagi,2
41,2021-09-28,Kolkata Knight Riders,Sharjah Cricket Stadium,24,20,5,0,120.0,c VR Iyer b LH Ferguson,2
46,2021-10-02,Mumbai Indians,Sharjah Cricket Stadium,8,7,0,1,114.29,run out (KA Pollard),2
50,2021-10-04,Chennai Super Kings,Dubai International Cricket Stadium,39,35,3,2,111.43,c MM Ali b SN Thakur,2
56,2021-10-08,Royal Challengers Bangalore,Dubai International Cricket Stadium,43,35,3,2,122.86,c DT Christian b HV Patel,2
57,2021-10-10,Chennai Super Kings,Dubai International Cricket Stadium,7,7,1,0,100.0,c MS Dhoni b JR Hazlewood,2
59,2021-10-13,Kolkata Knight Riders,Sharjah Cricket Stadium,36,39,1,2,92.31,c Shakib Al Hasan b CV Varun,2
