innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,P Simran Singh,2,2,0,0,100.0,c & b TA Boult,1
1,Punjab Kings,S Dhawan,17,12,2,1,141.67,lbw b A Zampa,2
1,Punjab Kings,Atharva Taide,19,12,3,1,158.33,c D Padikkal b Navdeep Saini,3
1,Punjab Kings,LS Livingstone,9,13,1,0,69.23,b Navdeep Saini,4
1,Punjab Kings,SM Curran,49,31,4,2,158.06,not out,5
1,Punjab Kings,JM Sharma,44,28,3,3,157.14,c D Ferreira b Navdeep Saini,6
1,Punjab Kings,M Shahrukh Khan,41,23,4,2,178.26,not out,7
2,Rajasthan Royals,YBK Jaiswal,50,36,8,0,138.89,c R Dhawan b NT Ellis,1
2,Rajasthan Royals,JC Buttler,0,4,0,0,0.0,lbw b K Rabada,2
2,Rajasthan Royals,D Padikkal,51,30,5,3,170.0,c Harpreet Brar b Arshdeep Singh,3
2,Rajasthan Royals,SV Samson,2,3,0,0,66.67,c R Dhawan b RD Chahar,4
2,Rajasthan Royals,SO Hetmyer,46,28,4,3,164.29,c S Dhawan b SM Curran,5
2,Rajasthan Royals,R Parag,20,12,1,2,166.67,c Atharva Taide b K Rabada,6
2,Rajasthan Royals,Dhruv Jurel,10,4,0,1,250.0,not out,7
2,Rajasthan Royals,TA Boult,1,2,0,0,50.0,not out,8
