innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,4,1,Gujarat Titans,S Dhawan,J Little,A Totre,wicket,struck down,False
1,13,2,Gujarat Titans,JM Sharma,MM Sharma,J Madanagopal,wicket,upheld,False
1,14,1,Gujarat Titans,PBB Rajapaksa,Rashid Khan,A Totre,wicket,struck down,False
2,19,6,Punjab Kings,DA Miller,Arshdeep Singh,J Madanagopal,wicket,struck down,False
