match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Delhi Capitals,BCJ Cutting,2.0,0,27,1,13.5,2
3,Delhi Capitals,HH Pandya,4.0,0,41,1,10.25,7
3,Delhi Capitals,JJ Bumrah,4.0,0,40,1,10.0,7
3,Delhi Capitals,KH Pandya,2.0,0,21,0,10.5,3
3,Delhi Capitals,MJ McClenaghan,4.0,0,40,3,10.0,10
3,Delhi Capitals,Rasikh Salam,4.0,0,42,0,10.5,8
7,Royal Challengers Bangalore,HH Pandya,3.0,0,37,0,12.33,5
7,Royal Challengers Bangalore,JJ Bumrah,4.0,0,20,3,5.0,13
7,Royal Challengers Bangalore,KH Pandya,4.0,0,28,0,7.0,5
7,Royal Challengers Bangalore,M Markande,3.0,0,23,1,7.67,6
7,Royal Challengers Bangalore,MJ McClenaghan,2.0,0,24,0,12.0,2
7,Royal Challengers Bangalore,SL Malinga,4.0,0,47,0,11.75,5
9,Kings XI Punjab,HH Pandya,3.0,0,39,0,13.0,4
9,Kings XI Punjab,JJ Bumrah,3.4,0,23,0,6.27,12
9,Kings XI Punjab,KH Pandya,4.0,0,43,2,10.75,2
9,Kings XI Punjab,M Markande,1.0,0,12,0,12.0,1
9,Kings XI Punjab,MJ McClenaghan,4.0,0,35,0,8.75,8
9,Kings XI Punjab,SL Malinga,3.0,0,24,0,8.0,6
15,Chennai Super Kings,HH Pandya,4.0,0,20,3,5.0,13
15,Chennai Super Kings,JJ Bumrah,4.0,0,27,0,6.75,11
15,Chennai Super Kings,JP Behrendorff,4.0,0,22,2,5.5,14
15,Chennai Super Kings,KH Pandya,2.0,0,12,0,6.0,5
15,Chennai Super Kings,RD Chahar,2.0,0,11,0,5.5,5
15,Chennai Super Kings,SL Malinga,4.0,0,34,3,8.5,13
19,Sunrisers Hyderabad,AS Joseph,3.4,1,12,6,3.27,14
19,Sunrisers Hyderabad,HH Pandya,1.0,0,7,0,7.0,0
19,Sunrisers Hyderabad,JJ Bumrah,3.0,0,16,1,5.33,9
19,Sunrisers Hyderabad,JP Behrendorff,4.0,0,28,1,7.0,11
19,Sunrisers Hyderabad,KH Pandya,2.0,0,9,0,4.5,4
19,Sunrisers Hyderabad,RD Chahar,4.0,0,21,2,5.25,12
24,Kings XI Punjab,AS Joseph,2.0,0,22,0,11.0,4
24,Kings XI Punjab,HH Pandya,4.0,0,57,2,14.25,5
24,Kings XI Punjab,JJ Bumrah,4.0,0,38,1,9.5,8
24,Kings XI Punjab,JP Behrendorff,4.0,0,35,1,8.75,10
24,Kings XI Punjab,KH Pandya,2.0,0,17,0,8.5,2
24,Kings XI Punjab,RD Chahar,4.0,0,27,0,6.75,12
