innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Lions,1,DR Smith,53,30,BB McCullum,58,34,112,64
1,Gujarat Lions,2,SK Raina,2,2,BB McCullum,2,2,4,4
1,Gujarat Lions,3,KD Karthik,1,1,SK Raina,0,3,1,4
1,Gujarat Lions,4,KD Karthik,9,8,RA Jadeja,4,7,13,15
1,Gujarat Lions,5,Ishan Kishan,2,6,KD Karthik,9,7,12,13
1,Gujarat Lions,6,KD Karthik,0,1,DJ Bravo,0,0,0,1
1,Gujarat Lions,7,JP Faulkner,22,13,DJ Bravo,7,6,30,19
2,Delhi Daredevils,1,Q de Kock,1,3,SV Samson,1,6,2,9
2,Delhi Daredevils,2,Q de Kock,4,8,KK Nair,5,5,10,13
2,Delhi Daredevils,3,KK Nair,4,2,JP Duminy,0,0,4,2
2,Delhi Daredevils,4,JP Duminy,20,23,RR Pant,20,17,41,40
2,Delhi Daredevils,5,JP Duminy,28,20,CH Morris,59,19,87,39
2,Delhi Daredevils,6,CH Morris,23,13,P Negi,3,4,27,17
