innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,IK Pathan,4.0,0,23,1,5.75,12,0,0
1,Delhi Daredevils,M Morkel,4.0,0,34,1,8.5,6,0,0
1,Delhi Daredevils,P Negi,4.0,0,22,0,5.5,8,0,0
1,Delhi Daredevils,S Nadeem,4.0,0,22,0,5.5,8,0,0
1,Delhi Daredevils,UT Yadav,4.0,0,40,0,10.0,6,0,0
2,Pune Warriors,A Nehra,3.0,0,34,0,11.33,5,0,0
2,Pune Warriors,AC Thomas,2.0,0,14,0,7.0,5,1,0
2,Pune Warriors,LJ Wright,2.0,0,24,0,12.0,2,0,0
2,Pune Warriors,M Kartik,4.0,0,26,0,6.5,6,1,0
2,Pune Warriors,R Sharma,4.0,0,33,1,8.25,6,0,0
2,Pune Warriors,SC Ganguly,1.0,0,12,0,12.0,1,0,0
