match_number,date,opponent,catches,stumpings,run_outs
17,2023-04-12,Chennai Super Kings,1,0,0
23,2023-04-16,Gujarat Titans,0,0,1
32,2023-04-23,Royal Challengers Bangalore,0,0,1
37,2023-04-27,Chennai Super Kings,1,0,0
42,2023-04-30,Mumbai Indians,1,0,0
56,2023-05-11,Kolkata Knight Riders,1,0,0
