match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
11,2023-04-08,Delhi Capitals,"Barsapara Cricket Stadium, Guwahati",4.0,0,20,1,5.0,11,1,0
17,2023-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,30,1,10.0,6,2,0
23,2023-04-16,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,25,2,6.25,10,1,0
26,2023-04-19,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",4.0,0,32,1,8.0,8,0,1
32,2023-04-23,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",4.0,0,49,2,12.25,9,1,0
37,2023-04-27,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",4.0,0,24,0,6.0,10,0,0
42,2023-04-30,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,35,1,8.75,5,2,0
48,2023-05-05,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",3.0,0,19,0,6.33,8,0,1
52,2023-05-07,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",4.0,0,48,0,12.0,5,0,1
56,2023-05-11,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,34,1,8.5,12,0,0
60,2023-05-14,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",4.0,0,34,1,8.5,4,1,0
66,2023-05-19,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4.0,0,46,0,11.5,6,2,1
