innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,DPMD Jayawardene,21,8,2,2,262.5,c S Tyagi b JA Morkel,1
1,Kings XI Punjab,SE Marsh,88,57,8,5,154.39,not out,2
1,Kings XI Punjab,KC Sangakkara,33,24,5,0,137.5,b R Ashwin,3
1,Kings XI Punjab,Yuvraj Singh,1,4,0,0,25.0,lbw b SK Raina,4
1,Kings XI Punjab,IK Pathan,44,27,4,1,162.96,not out,5
2,Chennai Super Kings,M Vijay,13,11,2,0,118.18,st KC Sangakkara b RR Powar,1
2,Chennai Super Kings,ML Hayden,5,8,1,0,62.5,c KC Sangakkara b RR Powar,2
2,Chennai Super Kings,SK Raina,46,27,5,3,170.37,c K Goel b J Theron,3
2,Chennai Super Kings,S Badrinath,53,36,7,2,147.22,st KC Sangakkara b PP Chawla,4
2,Chennai Super Kings,MS Dhoni,54,29,5,2,186.21,not out,5
2,Chennai Super Kings,JA Morkel,14,8,2,0,175.0,not out,6
