match_number,date,opponent,catches,stumpings,run_outs
1,2010-03-12,Kolkata Knight Riders,1,0,0
5,2010-03-14,Chennai Super Kings,1,0,0
36,2010-04-05,Rajasthan Royals,1,0,0
