match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2019-03-25,Rajasthan Royals,Sawai Mansingh Stadium,5,2,0,0,250.0,not out,6
6,2019-03-27,Kolkata Knight Riders,Eden Gardens,33,15,4,1,220.0,not out,6
13,2019-04-01,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,29,21,2,1,138.1,not out,6
18,2019-04-06,Chennai Super Kings,MA Chidambaram Stadium,1,1,0,0,100.0,not out,6
22,2019-04-08,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,2,3,0,0,66.67,c DJ Hooda b S Kaul,5
24,2019-04-10,Mumbai Indians,Wankhede Stadium,7,3,1,0,233.33,not out,6
28,2019-04-13,Royal Challengers Bangalore,Punjab Cricket Association IS Bindra Stadium,18,16,1,0,112.5,not out,6
32,2019-04-16,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,0,2,0,0,0.0,b JC Archer,6
37,2019-04-20,Delhi Capitals,Arun Jaitley Stadium,30,27,1,1,111.11,st RR Pant b AR Patel,5
42,2019-04-24,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4,4,0,0,100.0,not out,6
52,2019-05-03,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,25,17,1,1,147.06,c RV Uthappa b HF Gurney,5
55,2019-05-05,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,11,9,0,0,122.22,not out,5
