match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
6,2013-04-07,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,16,1,4.0,14,0,0
11,2013-04-10,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",2.0,0,20,0,10.0,3,0,0
18,2013-04-14,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,35,1,8.75,9,0,0
20,2013-04-16,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",4.0,0,39,2,9.75,7,0,0
29,2013-04-21,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",4.0,0,38,1,9.5,12,1,0
32,2013-04-23,Delhi Daredevils,Feroz Shah Kotla,4.0,1,21,1,5.25,11,0,0
41,2013-04-29,Mumbai Indians,Wankhede Stadium,4.0,0,16,0,4.0,9,1,0
45,2013-05-02,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,29,2,7.25,10,1,0
51,2013-05-06,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",4.0,0,28,1,7.0,8,1,0
55,2013-05-09,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",4.0,0,39,0,9.75,7,2,0
59,2013-05-11,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",4.0,0,35,1,8.75,11,0,0
63,2013-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,39,3,9.75,12,0,1
67,2013-05-16,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,4.0,0,28,1,7.0,12,0,1
69,2013-05-18,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,4.0,0,29,1,7.25,8,0,0
