match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Rajasthan Royals,Arshdeep Singh,4.0,0,35,3,8.75,9
4,Rajasthan Royals,JA Richardson,4.0,0,55,1,13.75,5
4,Rajasthan Royals,M Ashwin,4.0,0,43,0,10.75,5
4,Rajasthan Royals,Mohammed Shami,4.0,0,33,2,8.25,13
4,Rajasthan Royals,RP Meredith,4.0,0,49,1,12.25,6
8,Chennai Super Kings,Arshdeep Singh,2.0,0,7,1,3.5,8
8,Chennai Super Kings,JA Richardson,3.0,0,21,0,7.0,9
8,Chennai Super Kings,M Ashwin,3.0,0,32,1,10.67,5
8,Chennai Super Kings,Mohammed Shami,4.0,0,21,2,5.25,11
8,Chennai Super Kings,RP Meredith,3.4,0,21,0,5.73,14
11,Delhi Capitals,Arshdeep Singh,3.0,0,22,1,7.33,2
11,Delhi Capitals,DJ Hooda,2.0,0,18,0,9.0,1
11,Delhi Capitals,JA Richardson,4.0,0,41,2,10.25,8
11,Delhi Capitals,Jalaj S Saxena,3.0,0,27,0,9.0,5
11,Delhi Capitals,Mohammed Shami,4.0,0,53,0,13.25,8
11,Delhi Capitals,RP Meredith,2.2,0,35,1,15.0,3
14,Sunrisers Hyderabad,Arshdeep Singh,3.4,0,31,0,8.45,5
14,Sunrisers Hyderabad,DJ Hooda,4.0,0,22,0,5.5,12
14,Sunrisers Hyderabad,FA Allen,4.0,1,22,1,5.5,13
14,Sunrisers Hyderabad,M Ashwin,4.0,0,22,0,5.5,6
14,Sunrisers Hyderabad,MC Henriques,1.0,0,7,0,7.0,4
14,Sunrisers Hyderabad,Mohammed Shami,2.0,0,16,0,8.0,5
17,Mumbai Indians,Arshdeep Singh,3.0,0,28,1,9.33,7
17,Mumbai Indians,DJ Hooda,3.0,0,15,1,5.0,9
17,Mumbai Indians,FA Allen,3.0,0,30,0,10.0,2
17,Mumbai Indians,MC Henriques,3.0,0,12,0,4.0,9
17,Mumbai Indians,Mohammed Shami,4.0,0,21,2,5.25,7
17,Mumbai Indians,Ravi Bishnoi,4.0,0,21,2,5.25,9
21,Kolkata Knight Riders,Arshdeep Singh,2.4,0,27,1,10.12,4
21,Kolkata Knight Riders,CJ Jordan,3.0,0,24,0,8.0,7
21,Kolkata Knight Riders,DJ Hooda,2.0,0,20,1,10.0,3
21,Kolkata Knight Riders,MC Henriques,1.0,0,5,1,5.0,4
21,Kolkata Knight Riders,Mohammed Shami,4.0,0,25,1,6.25,17
21,Kolkata Knight Riders,Ravi Bishnoi,4.0,0,19,0,4.75,8
26,Royal Challengers Bangalore,CJ Jordan,4.0,0,31,1,7.75,6
26,Royal Challengers Bangalore,DJ Hooda,1.0,0,13,0,13.0,1
26,Royal Challengers Bangalore,Harpreet Brar,4.0,1,19,3,4.75,14
26,Royal Challengers Bangalore,Mohammed Shami,3.4,0,28,1,7.64,7
26,Royal Challengers Bangalore,RP Meredith,3.2,0,29,1,8.7,7
26,Royal Challengers Bangalore,Ravi Bishnoi,4.0,0,17,2,4.25,9
29,Delhi Capitals,CJ Jordan,2.0,0,21,1,10.5,4
29,Delhi Capitals,DJ Hooda,2.0,0,11,0,5.5,3
29,Delhi Capitals,Harpreet Brar,3.0,0,19,1,6.33,4
29,Delhi Capitals,Mohammed Shami,3.0,0,37,0,12.33,5
29,Delhi Capitals,RP Meredith,3.4,0,35,1,9.55,6
29,Delhi Capitals,Ravi Bishnoi,4.0,0,42,0,10.5,7
32,Rajasthan Royals,AU Rashid,3.0,0,35,0,11.67,6
32,Rajasthan Royals,Arshdeep Singh,4.0,0,32,5,8.0,10
32,Rajasthan Royals,DJ Hooda,2.0,0,37,0,18.5,2
32,Rajasthan Royals,Harpreet Brar,3.0,0,17,1,5.67,4
32,Rajasthan Royals,IC Porel,4.0,0,39,1,9.75,7
32,Rajasthan Royals,Mohammed Shami,4.0,0,21,3,5.25,13
37,Sunrisers Hyderabad,Arshdeep Singh,4.0,0,22,1,5.5,9
37,Sunrisers Hyderabad,Harpreet Brar,4.0,0,25,0,6.25,6
37,Sunrisers Hyderabad,Mohammed Shami,4.0,1,14,2,3.5,17
37,Sunrisers Hyderabad,NT Ellis,4.0,0,32,0,8.0,9
37,Sunrisers Hyderabad,Ravi Bishnoi,4.0,0,24,3,6.0,9
42,Mumbai Indians,AK Markram,3.0,0,18,0,6.0,5
42,Mumbai Indians,Arshdeep Singh,4.0,0,29,0,7.25,9
42,Mumbai Indians,Harpreet Brar,1.0,0,11,0,11.0,1
42,Mumbai Indians,Mohammed Shami,4.0,0,42,1,10.5,9
42,Mumbai Indians,NT Ellis,3.0,0,12,1,4.0,10
42,Mumbai Indians,Ravi Bishnoi,4.0,0,25,2,6.25,11
45,Kolkata Knight Riders,Arshdeep Singh,4.0,0,32,3,8.0,8
45,Kolkata Knight Riders,FA Allen,4.0,0,38,0,9.5,5
45,Kolkata Knight Riders,Mohammed Shami,4.0,0,23,1,5.75,9
45,Kolkata Knight Riders,NT Ellis,4.0,0,46,0,11.5,4
45,Kolkata Knight Riders,Ravi Bishnoi,4.0,0,22,2,5.5,9
48,Royal Challengers Bangalore,AK Markram,1.0,0,5,0,5.0,4
48,Royal Challengers Bangalore,Arshdeep Singh,3.0,0,42,0,14.0,6
48,Royal Challengers Bangalore,Harpreet Brar,4.0,0,26,0,6.5,13
48,Royal Challengers Bangalore,MC Henriques,4.0,0,12,3,3.0,11
48,Royal Challengers Bangalore,Mohammed Shami,4.0,0,39,3,9.75,6
48,Royal Challengers Bangalore,Ravi Bishnoi,4.0,0,35,0,8.75,9
53,Chennai Super Kings,Arshdeep Singh,4.0,0,35,2,8.75,5
53,Chennai Super Kings,CJ Jordan,3.0,0,20,2,6.67,6
53,Chennai Super Kings,Harpreet Brar,4.0,0,22,0,5.5,12
53,Chennai Super Kings,MC Henriques,1.0,0,9,0,9.0,1
53,Chennai Super Kings,Mohammed Shami,4.0,0,22,1,5.5,14
53,Chennai Super Kings,Ravi Bishnoi,4.0,0,25,1,6.25,10
