match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2024-03-24,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,14,3,3.5,13,0,0
8,2024-03-27,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,36,0,9.0,4,1,1
14,2024-04-01,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,26,0,6.5,15,5,0
20,2024-04-07,Delhi Capitals,"Wankhede Stadium, Mumbai",4.0,0,22,2,5.5,11,0,0
25,2024-04-11,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",4.0,0,21,5,5.25,12,0,0
29,2024-04-14,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,27,0,6.75,8,2,0
33,2024-04-18,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,21,3,5.25,13,1,1
38,2024-04-22,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,37,0,9.25,10,1,1
43,2024-04-27,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,35,1,8.75,9,2,1
48,2024-04-30,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,17,0,4.25,16,0,0
51,2024-05-03,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",3.5,0,18,3,4.7,15,0,0
55,2024-05-06,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",4.0,0,23,1,5.75,9,1,0
60,2024-05-11,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,39,2,9.75,9,0,0
