innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,Priyansh Arya,22,15,3,1,146.67,c TH David b KH Pandya,1
1,Punjab Kings,P Simran Singh,33,17,5,1,194.12,c TH David b KH Pandya,2
1,Punjab Kings,SS Iyer,6,10,1,0,60.0,c KH Pandya b R Shepherd,3
1,Punjab Kings,JP Inglis,29,17,2,1,170.59,b Suyash Sharma,4
1,Punjab Kings,N Wadhera,5,6,0,0,83.33,"run out (TH David, V Kohli, JM Sharma)",5
1,Punjab Kings,Shashank Singh,31,33,1,0,93.94,not out,6
1,Punjab Kings,MP Stoinis,1,2,0,0,50.0,b Suyash Sharma,7
1,Punjab Kings,M Jansen,25,20,0,2,125.0,not out,8
2,Royal Challengers Bengaluru,PD Salt,1,3,0,0,33.33,c JP Inglis b Arshdeep Singh,1
2,Royal Challengers Bengaluru,V Kohli,73,54,7,1,135.19,not out,2
2,Royal Challengers Bengaluru,D Padikkal,61,35,6,4,174.29,c N Wadhera b Harpreet Brar,3
2,Royal Challengers Bengaluru,RM Patidar,12,13,1,0,92.31,c M Jansen b YS Chahal,4
2,Royal Challengers Bengaluru,JM Sharma,11,8,0,1,137.5,not out,5
