innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Punjab Kings,death,38,0,30,7.6,2,5
1,Punjab Kings,middle,57,5,54,6.33,4,17
1,Punjab Kings,powerplay,62,1,36,10.33,11,15
2,Royal Challengers Bengaluru,death,51,2,40,7.65,5,10
2,Royal Challengers Bengaluru,middle,60,0,39,9.23,7,10
2,Royal Challengers Bengaluru,powerplay,48,1,34,8.47,8,15
