match_number,date,opponent,catches,stumpings,run_outs
6,2012-04-07,Chennai Super Kings,1,0,0
35,2012-04-26,Pune Warriors,2,0,0
42,2012-05-01,Pune Warriors,1,0,0
53,2012-05-08,Kings XI Punjab,1,0,0
