innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,BB McCullum,0,1.1
1,Kolkata Knight Riders,2,BJ Hodge,45,6.5
1,Kolkata Knight Riders,3,SC Ganguly,54,9.3
1,Kolkata Knight Riders,4,CH Gayle,70,12.2
1,Kolkata Knight Riders,5,WP Saha,110,17.3
1,Kolkata Knight Riders,6,LR Shukla,118,18.4
2,Royal Challengers Bangalore,1,SP Goswami,69,12.1
2,Royal Challengers Bangalore,2,JH Kallis,77,13.4
2,Royal Challengers Bangalore,3,V Kohli,106,16.4
2,Royal Challengers Bangalore,4,KP Pietersen,107,16.6
2,Royal Challengers Bangalore,5,RE van der Merwe,129,19.5
