innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,JD Ryder,2,5,0,0,40.0,c DPMD Jayawardene b IK Pathan,1
1,Royal Challengers Bangalore,SP Goswami,10,14,0,0,71.43,c PP Chawla b YA Abdulla,2
1,Royal Challengers Bangalore,R Bishnoi,18,14,1,2,128.57,c PP Chawla b YA Abdulla,3
1,Royal Challengers Bangalore,JH Kallis,27,22,4,0,122.73,b Yuvraj Singh,4
1,Royal Challengers Bangalore,RV Uthappa,19,17,2,0,111.76,c SM Katich b Yuvraj Singh,5
1,Royal Challengers Bangalore,V Kohli,16,14,2,0,114.29,c PP Chawla b IK Pathan,6
1,Royal Challengers Bangalore,MV Boucher,2,4,0,0,50.0,lbw b Yuvraj Singh,7
1,Royal Challengers Bangalore,RE van der Merwe,35,19,3,3,184.21,c IK Pathan b YA Abdulla,8
1,Royal Challengers Bangalore,P Kumar,9,7,1,0,128.57,not out,9
1,Royal Challengers Bangalore,A Kumble,1,3,0,0,33.33,b YA Abdulla,10
1,Royal Challengers Bangalore,KP Appanna,0,1,0,0,0.0,not out,11
2,Kings XI Punjab,Yuvraj Singh,50,34,3,4,147.06,c JH Kallis b A Kumble,1
2,Kings XI Punjab,K Goel,20,29,2,0,68.97,c V Kohli b RE van der Merwe,2
2,Kings XI Punjab,SM Katich,3,5,0,0,60.0,"run out (RE van der Merwe, MV Boucher)",3
2,Kings XI Punjab,KC Sangakkara,17,23,2,0,73.91,b A Kumble,4
2,Kings XI Punjab,DPMD Jayawardene,19,15,2,0,126.67,c JH Kallis b RE van der Merwe,5
2,Kings XI Punjab,IK Pathan,12,9,2,0,133.33,c V Kohli b P Kumar,6
2,Kings XI Punjab,PP Chawla,3,4,0,0,75.0,b P Kumar,7
2,Kings XI Punjab,TM Srivastava,0,1,0,0,0.0,not out,9
