innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,JD Ryder,2,1.5
1,Royal Challengers Bangalore,2,R Bishnoi,27,5.4
1,Royal Challengers Bangalore,3,SP Goswami,38,7.1
1,Royal Challengers Bangalore,4,RV Uthappa,80,12.5
1,Royal Challengers Bangalore,5,JH Kallis,80,12.6
1,Royal Challengers Bangalore,6,MV Boucher,84,14.1
1,Royal Challengers Bangalore,7,RE van der Merwe,128,18.4
1,Royal Challengers Bangalore,8,V Kohli,133,19.1
1,Royal Challengers Bangalore,9,A Kumble,136,20.1
2,Kings XI Punjab,1,Yuvraj Singh,70,10.5
2,Kings XI Punjab,2,K Goel,73,11.6
2,Kings XI Punjab,3,SM Katich,84,13.4
2,Kings XI Punjab,4,DPMD Jayawardene,116,18.1
2,Kings XI Punjab,5,KC Sangakkara,129,19.2
2,Kings XI Punjab,6,IK Pathan,137,20.4
2,Kings XI Punjab,7,PP Chawla,137,20.5
