innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,DA Warner,6,8,1,0,75.0,c ML Hayden b L Balaji,1
1,Delhi Daredevils,V Sehwag,74,38,10,3,194.74,c JM Kemp b M Muralitharan,2
1,Delhi Daredevils,TM Dilshan,15,24,1,0,62.5,c SK Raina b M Muralitharan,3
1,Delhi Daredevils,KD Karthik,19,14,2,0,135.71,lbw b Joginder Sharma,4
1,Delhi Daredevils,AB de Villiers,2,3,0,0,66.67,c SK Raina b R Ashwin,5
1,Delhi Daredevils,M Manhas,32,22,5,0,145.45,not out,6
1,Delhi Daredevils,R Bhatia,21,9,1,2,233.33,c SK Raina b L Balaji,7
1,Delhi Daredevils,A Mishra,6,3,1,0,200.0,not out,8
2,Chennai Super Kings,PA Patel,6,6,1,0,100.0,run out (AB de Villiers),1
2,Chennai Super Kings,ML Hayden,93,43,9,7,216.28,c TM Dilshan b A Mishra,2
2,Chennai Super Kings,S Badrinath,14,15,3,0,93.33,c A Mishra b UT Yadav,3
2,Chennai Super Kings,SK Raina,49,34,3,3,144.12,not out,4
2,Chennai Super Kings,JA Morkel,0,3,0,0,0.0,c A Mishra b TM Dilshan,5
2,Chennai Super Kings,JM Kemp,4,8,0,0,50.0,b DP Nannes,6
2,Chennai Super Kings,M Vijay,14,6,1,1,233.33,not out,7
