innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,DA Warner,6,8,V Sehwag,29,13,35,21
1,Delhi Daredevils,2,TM Dilshan,15,24,V Sehwag,45,24,67,47
1,Delhi Daredevils,3,KD Karthik,0,1,V Sehwag,0,1,1,2
1,Delhi Daredevils,4,KD Karthik,2,2,AB de Villiers,2,3,4,5
1,Delhi Daredevils,5,M Manhas,22,12,KD Karthik,17,11,39,23
1,Delhi Daredevils,6,R Bhatia,21,9,M Manhas,9,9,31,18
1,Delhi Daredevils,7,A Mishra,6,3,M Manhas,1,1,8,4
2,Chennai Super Kings,1,PA Patel,6,6,ML Hayden,14,7,21,13
2,Chennai Super Kings,2,S Badrinath,14,15,ML Hayden,27,14,43,29
2,Chennai Super Kings,3,ML Hayden,52,22,SK Raina,21,17,78,39
2,Chennai Super Kings,4,SK Raina,11,8,JA Morkel,0,3,12,11
2,Chennai Super Kings,5,JM Kemp,4,8,SK Raina,10,7,15,15
2,Chennai Super Kings,6,M Vijay,14,6,SK Raina,7,2,21,8
