match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2012-04-06,Mumbai Indians,Wankhede Stadium,3,6,0,0,50.0,st KD Karthik b Harbhajan Singh,2
8,2012-04-08,Kings XI Punjab,Subrata Roy Sahara Stadium,20,18,3,0,111.11,c PC Valthaty b AD Mascarenhas,2
14,2012-04-12,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",16,9,3,0,177.78,c SE Marsh b AD Mascarenhas,2
16,2012-04-14,Chennai Super Kings,Subrata Roy Sahara Stadium,16,16,1,0,100.0,"run out (RA Jadeja, R Ashwin)",3
21,2012-04-17,Royal Challengers Bangalore,M Chinnaswamy Stadium,6,8,0,0,75.0,c MA Agarwal b R Vinay Kumar,3
24,2012-04-19,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",24,26,4,0,92.31,c KMDN Kulasekara b SB Jakati,3
27,2012-04-21,Delhi Daredevils,Feroz Shah Kotla,41,35,5,1,117.14,c UT Yadav b M Morkel,3
31,2012-04-24,Delhi Daredevils,Subrata Roy Sahara Stadium,1,4,0,0,25.0,c S Nadeem b M Morkel,3
35,2012-04-26,Deccan Chargers,Subrata Roy Sahara Stadium,23,20,3,1,115.0,c DJ Harris b MS Gony,3
42,2012-05-01,Deccan Chargers,Barabati Stadium,45,40,5,1,112.5,c CL White b S Dhawan,3
45,2012-05-03,Mumbai Indians,Subrata Roy Sahara Stadium,16,24,1,0,66.67,b SL Malinga,4
47,2012-05-05,Kolkata Knight Riders,Eden Gardens,36,35,4,1,102.86,c Iqbal Abdulla b R Bhatia,7
52,2012-05-08,Rajasthan Royals,Subrata Roy Sahara Stadium,14,18,1,0,77.78,c AA Chavan b SW Tait,1
60,2012-05-13,Rajasthan Royals,Sawai Mansingh Stadium,2,4,0,0,50.0,st SP Goswami b A Chandila,1
70,2012-05-19,Kolkata Knight Riders,Subrata Roy Sahara Stadium,5,8,0,0,62.5,lbw b Shakib Al Hasan,4
