match_number,date,opponent,catches,stumpings,run_outs
23,2008-05-04,Delhi Daredevils,1,0,0
38,2008-05-16,Kolkata Knight Riders,0,0,1
45,2008-05-21,Kings XI Punjab,1,0,0
