match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2025-03-22,Kolkata Knight Riders,"Eden Gardens, Kolkata",56,31,9,2,180.65,c SH Johnson b CV Varun,1
8,2025-03-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",32,16,5,1,200.0,st MS Dhoni b Noor Ahmad,1
14,2025-04-02,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",14,13,1,1,107.69,b Mohammed Siraj,1
20,2025-04-07,Mumbai Indians,"Wankhede Stadium, Mumbai",4,2,1,0,200.0,b TA Boult,1
24,2025-04-10,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",37,17,4,3,217.65,"run out (KL Rahul, V Nigam)",1
28,2025-04-13,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",65,33,5,6,196.97,c YBK Jaiswal b K Kartikeya,1
34,2025-04-18,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",4,4,1,0,100.0,c JP Inglis b Arshdeep Singh,1
37,2025-04-20,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",1,3,0,0,33.33,c JP Inglis b Arshdeep Singh,1
42,2025-04-24,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",26,23,4,0,113.04,c SO Hetmyer b PWH de Silva,1
65,2025-05-23,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",62,32,4,5,193.75,c HV Patel b PJ Cummins,1
70,2025-05-27,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",30,19,6,0,157.89,c DS Rathi b Akash Singh,1
71,2025-05-29,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",56,27,6,3,207.41,not out,1
74,2025-06-03,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",16,9,2,1,177.78,c SS Iyer b KA Jamieson,1
