innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,3.2,0,25,2,7.5,12,6,0
1,Punjab Kings,Azmatullah Omarzai,4.0,0,39,1,9.75,6,2,0
1,Punjab Kings,Harpreet Brar,2.0,0,21,1,10.5,5,0,0
1,Punjab Kings,M Jansen,4.0,0,30,2,7.5,10,2,0
1,Punjab Kings,Suryansh Shedge,3.0,0,40,0,13.33,1,0,1
1,Punjab Kings,YS Chahal,3.0,0,32,4,10.67,5,1,0
2,Chennai Super Kings,A Kamboj,2.0,0,20,0,10.0,2,0,0
2,Chennai Super Kings,KK Ahmed,3.4,0,28,2,7.64,12,1,0
2,Chennai Super Kings,M Pathirana,4.0,0,45,2,11.25,5,2,0
2,Chennai Super Kings,Noor Ahmad,4.0,0,39,1,9.75,5,0,0
2,Chennai Super Kings,RA Jadeja,3.0,0,32,1,10.67,6,0,0
2,Chennai Super Kings,SM Curran,3.0,0,27,0,9.0,3,0,0
