innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,SK Rasheed,11,12,A Mhatre,7,5,21,17
1,Chennai Super Kings,2,SM Curran,0,1,A Mhatre,0,1,1,2
1,Chennai Super Kings,3,RA Jadeja,17,12,SM Curran,8,4,26,16
1,Chennai Super Kings,4,D Brevis,32,26,SM Curran,41,24,78,50
1,Chennai Super Kings,5,S Dube,2,4,SM Curran,39,18,46,21
1,Chennai Super Kings,6,MS Dhoni,11,4,S Dube,0,0,12,4
1,Chennai Super Kings,7,DJ Hooda,2,2,S Dube,0,0,2,2
1,Chennai Super Kings,8,A Kamboj,0,1,S Dube,0,0,0,1
1,Chennai Super Kings,9,Noor Ahmad,0,1,S Dube,0,0,0,1
1,Chennai Super Kings,10,S Dube,4,2,KK Ahmed,0,0,4,2
2,Punjab Kings,1,Priyansh Arya,23,15,P Simran Singh,20,13,44,28
2,Punjab Kings,2,SS Iyer,36,27,P Simran Singh,34,23,72,50
2,Punjab Kings,3,SS Iyer,15,6,N Wadhera,5,3,20,9
2,Punjab Kings,4,Shashank Singh,23,12,SS Iyer,20,6,44,18
2,Punjab Kings,5,JP Inglis,6,5,SS Iyer,1,2,8,7
2,Punjab Kings,6,Suryansh Shedge,1,3,JP Inglis,0,1,2,4
2,Punjab Kings,7,M Jansen,4,2,JP Inglis,0,0,4,2
