innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,V Kohli,50,7.6
1,Royal Challengers Bangalore,2,F du Plessis,119,15.5
1,Royal Challengers Bangalore,3,MK Lomror,120,16.1
1,Royal Challengers Bangalore,4,KD Karthik,120,16.3
1,Royal Challengers Bangalore,5,GJ Maxwell,137,18.3
2,Rajasthan Royals,1,YBK Jaiswal,1,1.2
2,Rajasthan Royals,2,JC Buttler,6,2.2
2,Rajasthan Royals,3,SV Samson,7,2.4
2,Rajasthan Royals,4,D Padikkal,20,5.2
2,Rajasthan Royals,5,JE Root,28,6.3
2,Rajasthan Royals,6,Dhruv Jurel,31,7.6
2,Rajasthan Royals,7,R Ashwin,50,8.6
2,Rajasthan Royals,8,SO Hetmyer,59,10.5
2,Rajasthan Royals,9,A Zampa,59,11.1
2,Rajasthan Royals,10,KM Asif,59,11.3
