innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,A Zampa,4.0,0,25,2,6.25,10,0,0
1,Rajasthan Royals,KM Asif,4.0,0,42,2,10.5,8,1,0
1,Rajasthan Royals,R Ashwin,4.0,0,33,0,8.25,5,1,0
1,Rajasthan Royals,Sandeep Sharma,4.0,0,34,1,8.5,4,1,0
1,Rajasthan Royals,YS Chahal,4.0,0,37,0,9.25,4,1,0
2,Royal Challengers Bangalore,GJ Maxwell,1.0,0,3,1,3.0,4,0,0
2,Royal Challengers Bangalore,KV Sharma,1.3,1,19,2,12.67,5,0,0
2,Royal Challengers Bangalore,MG Bracewell,3.0,0,16,2,5.33,10,0,0
2,Royal Challengers Bangalore,Mohammed Siraj,2.0,0,10,1,5.0,9,1,0
2,Royal Challengers Bangalore,WD Parnell,3.0,0,10,3,3.33,11,1,0
