innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,M Vijay,33,5.6
1,Kings XI Punjab,2,WP Saha,104,14.5
1,Kings XI Punjab,3,V Sehwag,115,15.6
1,Kings XI Punjab,4,GJ Maxwell,131,16.6
1,Kings XI Punjab,5,DA Miller,137,17.6
1,Kings XI Punjab,6,GJ Bailey,165,20.5
1,Kings XI Punjab,7,AR Patel,165,20.6
2,Delhi Daredevils,1,SS Iyer,23,3.5
2,Delhi Daredevils,2,JP Duminy,53,8.2
2,Delhi Daredevils,3,Yuvraj Singh,159,19.2
2,Delhi Daredevils,4,MA Agarwal,159,19.3
2,Delhi Daredevils,5,KM Jadhav,165,20.3
