innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Mishra,4.0,0,34,1,8.5,5,1,0
1,Delhi Daredevils,AD Mathews,3.0,0,23,1,7.67,7,1,0
1,Delhi Daredevils,DJ Muthuswami,3.0,0,24,0,8.0,7,0,0
1,Delhi Daredevils,Imran Tahir,4.0,0,43,3,10.75,6,0,0
1,Delhi Daredevils,JP Duminy,2.0,0,16,2,8.0,4,2,0
1,Delhi Daredevils,NM Coulter-Nile,3.0,0,14,0,4.67,13,1,0
1,Delhi Daredevils,Yuvraj Singh,1.0,0,9,0,9.0,0,1,0
2,Kings XI Punjab,AR Patel,3.5,0,28,1,7.3,7,0,0
2,Kings XI Punjab,Anureet Singh,4.0,0,33,2,8.25,12,1,1
2,Kings XI Punjab,GJ Maxwell,1.0,0,10,0,10.0,1,0,0
2,Kings XI Punjab,MG Johnson,4.0,0,42,0,10.5,5,1,0
2,Kings XI Punjab,R Dhawan,3.0,0,23,0,7.67,5,2,0
2,Kings XI Punjab,Sandeep Sharma,4.0,0,30,1,7.5,12,3,0
