innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,DA Warner,1,1,V Sehwag,4,2,5,3
1,Delhi Daredevils,2,AJ Finch,11,14,DA Warner,10,12,24,26
1,Delhi Daredevils,3,UBT Chand,2,10,DA Warner,4,4,7,14
1,Delhi Daredevils,4,NV Ojha,0,2,DA Warner,0,0,0,2
1,Delhi Daredevils,5,Y Venugopal Rao,42,34,DA Warner,39,27,83,61
1,Delhi Daredevils,6,Y Venugopal Rao,18,6,IK Pathan,1,2,20,8
1,Delhi Daredevils,7,RE van der Merwe,2,3,IK Pathan,8,4,12,6
2,Rajasthan Royals,1,AG Paunikar,5,8,R Dravid,11,12,26,18
2,Rajasthan Royals,2,R Dravid,27,19,J Botha,7,8,35,27
2,Rajasthan Royals,3,AL Menaria,22,15,J Botha,9,5,31,20
2,Rajasthan Royals,4,AM Rahane,18,17,J Botha,10,9,29,26
2,Rajasthan Royals,5,LRPL Taylor,18,10,J Botha,13,10,31,20
