innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,A Singh,4.0,1,18,1,4.5,16,1,0
1,Rajasthan Royals,J Botha,4.0,0,36,0,9.0,9,0,0
1,Rajasthan Royals,SK Trivedi,4.0,0,36,1,9.0,7,2,0
1,Rajasthan Royals,SK Warne,4.0,0,17,2,4.25,15,0,0
1,Rajasthan Royals,SW Tait,4.0,0,40,2,10.0,9,0,1
2,Delhi Daredevils,AB Dinda,3.3,0,34,1,9.71,9,0,2
2,Delhi Daredevils,IK Pathan,3.0,0,32,1,10.67,8,1,0
2,Delhi Daredevils,M Morkel,4.0,0,11,1,2.75,13,0,0
2,Delhi Daredevils,RE van der Merwe,4.0,0,41,1,10.25,5,0,0
2,Delhi Daredevils,S Nadeem,4.0,0,25,0,6.25,9,0,0
