match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
5,Kolkata Knight Riders,AN Ahmed,4.0,0,28,1,7.0,8
5,Kolkata Knight Riders,DJG Sammy,1.0,0,7,0,7.0,1
5,Kolkata Knight Riders,HV Patel,4.0,0,37,1,9.25,8
5,Kolkata Knight Riders,SA Abbott,3.0,0,36,0,12.0,3
5,Kolkata Knight Riders,VR Aaron,4.0,0,38,1,9.5,9
5,Kolkata Knight Riders,YS Chahal,4.0,0,28,1,7.0,8
8,Sunrisers Hyderabad,AN Ahmed,4.0,0,41,0,10.25,11
8,Sunrisers Hyderabad,DJG Sammy,2.0,0,18,0,9.0,1
8,Sunrisers Hyderabad,HV Patel,2.0,0,23,0,11.5,3
8,Sunrisers Hyderabad,SA Abbott,2.0,0,21,0,10.5,3
8,Sunrisers Hyderabad,VR Aaron,3.2,0,36,0,10.8,7
8,Sunrisers Hyderabad,YS Chahal,4.0,0,28,2,7.0,4
16,Mumbai Indians,AN Ahmed,4.0,0,59,0,14.75,7
16,Mumbai Indians,D Wiese,4.0,0,33,4,8.25,8
16,Mumbai Indians,Iqbal Abdulla,4.0,0,35,0,8.75,10
16,Mumbai Indians,VR Aaron,4.0,0,50,0,12.5,12
16,Mumbai Indians,YS Chahal,4.0,0,28,2,7.0,11
20,Chennai Super Kings,D Wiese,4.0,0,46,1,11.5,7
20,Chennai Super Kings,HV Patel,4.0,0,28,1,7.0,11
20,Chennai Super Kings,Iqbal Abdulla,4.0,0,36,2,9.0,10
20,Chennai Super Kings,MA Starc,4.0,0,24,1,6.0,12
20,Chennai Super Kings,YS Chahal,4.0,0,40,3,10.0,11
22,Rajasthan Royals,D Wiese,4.0,0,27,0,6.75,5
22,Rajasthan Royals,HV Patel,4.0,0,23,2,5.75,7
22,Rajasthan Royals,Iqbal Abdulla,4.0,0,28,1,7.0,10
22,Rajasthan Royals,MA Starc,4.0,0,22,3,5.5,13
22,Rajasthan Royals,V Kohli,0.5,0,4,0,4.8,1
22,Rajasthan Royals,YS Chahal,3.1,0,25,2,7.89,7
26,Delhi Daredevils,D Wiese,3.2,0,18,2,5.4,8
26,Delhi Daredevils,HV Patel,3.0,0,14,1,4.67,7
26,Delhi Daredevils,Iqbal Abdulla,4.0,1,17,1,4.25,12
26,Delhi Daredevils,MA Starc,4.0,0,20,3,5.0,14
26,Delhi Daredevils,VR Aaron,4.0,0,24,2,6.0,13
33,Kolkata Knight Riders,D Wiese,2.0,0,20,1,10.0,3
33,Kolkata Knight Riders,HV Patel,2.0,0,22,0,11.0,6
33,Kolkata Knight Riders,MA Starc,2.0,0,15,1,7.5,4
33,Kolkata Knight Riders,VR Aaron,2.0,0,29,0,14.5,3
33,Kolkata Knight Riders,YS Chahal,2.0,0,22,1,11.0,1
37,Chennai Super Kings,D Wiese,4.0,0,29,2,7.25,9
37,Chennai Super Kings,HV Patel,4.0,0,19,2,4.75,13
37,Chennai Super Kings,Iqbal Abdulla,3.0,0,34,0,11.33,4
37,Chennai Super Kings,MA Starc,4.0,1,24,3,6.0,13
37,Chennai Super Kings,V Kohli,1.0,0,6,0,6.0,1
37,Chennai Super Kings,YS Chahal,4.0,0,36,1,9.0,7
40,Kings XI Punjab,D Wiese,1.0,0,4,0,4.0,2
40,Kings XI Punjab,HV Patel,2.0,0,13,1,6.5,7
40,Kings XI Punjab,MA Starc,4.0,0,15,4,3.75,14
40,Kings XI Punjab,S Aravind,4.0,0,27,4,6.75,14
40,Kings XI Punjab,YS Chahal,2.4,0,24,1,9.0,7
46,Mumbai Indians,D Wiese,4.0,0,38,0,9.5,9
46,Mumbai Indians,HV Patel,4.0,0,36,2,9.0,7
46,Mumbai Indians,MA Starc,4.0,0,41,1,10.25,5
46,Mumbai Indians,S Aravind,4.0,0,29,1,7.25,9
46,Mumbai Indians,YS Chahal,4.0,0,51,2,12.75,6
50,Kings XI Punjab,D Wiese,2.0,0,17,1,8.5,4
50,Kings XI Punjab,HV Patel,2.0,0,12,2,6.0,4
50,Kings XI Punjab,MA Starc,2.0,0,20,1,10.0,1
50,Kings XI Punjab,S Aravind,2.0,0,31,0,15.5,2
50,Kings XI Punjab,YS Chahal,2.0,0,25,2,12.5,2
52,Sunrisers Hyderabad,AB Dinda,2.0,0,23,0,11.5,1
52,Sunrisers Hyderabad,D Wiese,2.0,0,20,2,10.0,3
52,Sunrisers Hyderabad,HV Patel,2.0,0,30,0,15.0,3
52,Sunrisers Hyderabad,MA Starc,3.0,0,26,1,8.67,3
52,Sunrisers Hyderabad,YS Chahal,2.0,0,34,0,17.0,1
55,Delhi Daredevils,AB Dinda,3.0,0,39,0,13.0,3
55,Delhi Daredevils,CH Gayle,2.0,0,15,0,7.5,3
55,Delhi Daredevils,D Wiese,4.0,0,39,0,9.75,2
55,Delhi Daredevils,HV Patel,4.0,0,30,2,7.5,9
55,Delhi Daredevils,MA Starc,4.0,0,35,0,8.75,7
55,Delhi Daredevils,YS Chahal,3.0,0,26,2,8.67,7
58,Rajasthan Royals,D Wiese,4.0,0,32,2,8.0,8
58,Rajasthan Royals,HV Patel,3.0,0,15,2,5.0,8
58,Rajasthan Royals,MA Starc,4.0,0,22,1,5.5,13
58,Rajasthan Royals,S Aravind,4.0,0,20,2,5.0,13
58,Rajasthan Royals,YS Chahal,4.0,0,20,2,5.0,9
59,Chennai Super Kings,D Wiese,4.0,0,30,1,7.5,5
59,Chennai Super Kings,HV Patel,3.5,0,26,1,6.78,10
59,Chennai Super Kings,MA Starc,4.0,0,27,1,6.75,6
59,Chennai Super Kings,S Aravind,4.0,0,25,1,6.25,9
59,Chennai Super Kings,YS Chahal,4.0,0,28,2,7.0,9
